,GENRE,authorKorean,authorEnglish,workTitle,translator,sourceTitle,publisher,yearCreated,authorEnglish2
152,Fiction,김민정,Kim Min-jung, ,Jeon Seung-Hee,The World's Most Expensive Novel,Asia publishers,2016.0,Kim Min jung/Kim Min-jung
153,Fiction,김민정,Kim Min-jung,Angela’S Place, ,"Storytelling Asia, V.7 No.4",Asia Publishing Co,2012.0,Kim Min jung/Kim Min-jung
154,Fiction,김민정,Kim Min-jung,The World's Most Expensive Novel, ,"Storytelling Asia, V.11 P.256",Asia Publishing Co,2016.0,Kim Min jung/Kim Min-jung
155,Fiction,김별아,Kim Byeol-ah, ,Jeon Miseli,Sakmae And Jami : Volume 084,Asia publishers,2014.0,Kim Byeol ah/Kim Byeol-ah
156,Fiction,김병훈,Kim Byong Hun,Fellow Travellers, ,Korean Short Stories: A Collection From North Korea,Fredonia Books,2003.0,Kim Byong Hun
157,Fiction,김보영,Kim Bo-Young,Between Zero And One,Jihyun Park,Readymade Bodhisattva: : The Kaya Anthology Of South Korean Science Fiction,Kaya Press,2019.0,Kim Bo Young/Kim Bo-Young
158,Fiction,김북향,Kim Pukhyang,The Son, ,Modern Korean Fiction: An Anthology,Columbia University Press,2005.0,Kim Pukhyang
159,Fiction,김사과,Kim Sagwa, ,Sunhee Jeong,"B, Book, And Me",Two Lines Press,2020.0,Kim Sagwa
160,Fiction,김사과,Kim Sagwa, ,Bruce Fulton,Mina,Two Lines Press,2018.0,Kim Sagwa
161,Fiction,김사과,Kim Sagwa,Chunhŭi,"Ruby Sunhae Min, Bruce Fulton","Azalea: Journal Of Korean Literature & Culture, V.10 P.17-32",University of Hawai'i Press,2017.0,Kim Sagwa
162,Fiction,김사과,Kim Sagwa,It's One Of Those The-More-I'm-In-Motion-The-Weirder-It-Gets Days And It's Really Blowing My Mind,"Bruce Fulton, Ju-Chan Fulton",The Future Of Silence: Fiction By Korean Women,Zephyr press,2016.0,Kim Sagwa
163,Fiction,김사과,Kim Sagwa,P'ul Recumbent,"Bruce Fulton, Ju-Chan Fulton","Azalea: Journal Of Korean Literature & Culture, V.10 P.37-52",University of Hawai'i Press,2017.0,Kim Sagwa
164,Fiction,김사과,Kim Sagwa,Sf, ,"Azalea: Journal Of Korean Literature & Culture, V.7 P.263-264",University of Hawai'i Press,2014.0,Kim Sagwa
165,Fiction,김사과,Kim Sagwa,Speaking Of Disdain,"Bruce Fulton, Ju-Chan Fulton","Azalea: Journal Of Korean Literature & Culture, V.10 P.53-54",University of Hawai'i Press,2017.0,Kim Sagwa
166,Fiction,김사과,Kim Sagwa,Strange And Ominous Presentiments,"Bruce Fulton, Ju-Chan Fulton","Azalea: Journal Of Korean Literature & Culture, V.10 P.33-35",University of Hawai'i Press,2017.0,Kim Sagwa
167,Fiction,김사량,Kim Sa-ryang, ,Jane Kim,Into The Light,Literature Translation Institute of Korea*,2013.0,Kim Sa ryang/Kim Sa-ryang
168,Fiction,김사량,Kim Sa-ryang, ,Christopher D. Scott,Into The Light : Volume 095,Asia publishers,2015.0,Kim Sa ryang/Kim Sa-ryang
169,Fiction,김사량,Kim Sa-ryang, ,Jamie Chang,The Man I Met In The Lock Up,Literature Translation Institute of Korea*,2014.0,Kim Sa ryang/Kim Sa-ryang
170,Fiction,김사량,Kim Sa-ryang, ,Jamie Chang,Toseongnang,Literature Translation Institute of Korea*,2014.0,Kim Sa ryang/Kim Sa-ryang
171,Fiction,김사량,Kim Sa-ryang,"Tenma (Pegasus, 1940)",Christina Yi,Rat Fire: Korean Stories From The Japanese Empire,Cornell East Asia Series,2013.0,Kim Sa ryang/Kim Sa-ryang
172,Fiction,김선우,Kim Sun-Woo, ,Sam Cha,"Muja, Fourteen Years Old",Literature Translation Institute of Korea*,2015.0,Kim Sun Woo/Kim Sun-Woo
173,Fiction,김성동,Kim Song-dong, ,Ahn Jung-Hyo,Mandala,Dong-Suh Munhaksa,1990.0,Kim Song dong/Kim Song-dong
174,Fiction,김성중,Kim Seong Joong,Border Market,"Hannah M. Yoo, Michael Ro","Azalea: Journal Of Korean Literature & Culture, V.9 P.179-199",University of Hawai'i Press,2016.0,Kim Seong Joong
175,Fiction,김성한,Kim Song-han,Badby,Yi Hyong-Nam,A Respite And Other Korean Short Stories,"Si-sa-yong-o-sa Publishers, Pace International Research",1983.0,Kim Song han/Kim Song-han
176,Fiction,김성한,Kim Sŏng-han,In Five Minutes,Chin In-Sook,Modern Korean Short Stories And Plays,"Korean Centre, International P.E.N.",1970.0,Kim Song han/Kim Song-han/Kim Sŏng-han
177,Fiction,김소진,Kim Sojin,Dear Wife Of Mine,"Bruce Fulton, Ju-Chan Fulton","Acta Koreana, V.18 No.2 P.667-670",Academia Koreana,2015.12,Kim Sojin
178,Fiction,김숨,Kim Soom, ,Emily Yae Won,Divorce,Strangers Press,2019.0,Kim Soom
179,Fiction,김숨,Kim Soom, ,Bruce Fulton,One Left: A Novel,University of Washington Press,2020.0,Kim Soom
180,Fiction,김숨,Soom Kim, , ,Women And Their Evolving Enemies,Sample translation available at DLKL*,2013.0,Soom Kim
181,Fiction,김승옥,Kim Seung-ok, ,Kevin O'Rourke,A Washed-Out Dream,Larchwood Publication Ltd.,1980.0,Kim Seung ok/Kim Seung-ok
182,Fiction,김승옥,Kim Seung-ok, ,Kevin O'Rourke,Record Of A Journey To Mujin,Asia publishers,2012.0,Kim Seung ok/Kim Seung-ok
183,Fiction,김승옥,Kim Songok, ,"Bruce Fulton, Ju-Chan Fulton","Seoul: 1964, Winter",M.E. Sharpe,1993.0,Kim Songok
184,Fiction,김승옥,Kim Seungok, ,Marshall R. Phil,Seoul-1964-Winter,Hollym,2008.0,Kim Seungok
185,Fiction,김승옥,Kim Sung-ok,A Cup Of Coffee,Chong Jong-Wha,Meetings And Farewells: Modern Korean Stories,University of Queensland Press,1980.0,Kim Sung ok/Kim Sung-ok
186,Fiction,김승옥,Kim Sung-ok,A Journey To Mujin, ,"Korean Literature Today, V.2 No.3, P.53",International P.E.N,1997.0,Kim Sung ok/Kim Sung-ok
187,Fiction,김승옥,Kim Sung-ok,A Journey To Mujin,Moon Hi-Kyung,Modern Korean Literature: An Anthology 1908-1965,Kegan Paul International,1995.0,Kim Sung ok/Kim Sung-ok
188,Fiction,김승옥,Kim Sung-ok,Good Bargain,"Yi Yong-Gol, Sister Janice Hilbu",Home-Coming And Other Korean Short Stories,"Si-sa-yong-o-sa Publishers, Inc / Pace International Research",1983.0,Kim Sung ok/Kim Sung-ok
189,Fiction,김승옥,Kim Seung-ok,Journey To Mujin,Chong Jong-Wha,Journey To Mujin: Anthology Of Korean Short Fictions,The Korean Culture and Arts Foundation,1988.0,Kim Seung ok/Kim Seung-ok
190,Fiction,김승옥,Kim Sung-ok,Operation,"Yi Yong-Gol, Sister Janice Hilbu",Home-Coming And Other Korean Short Stories,"Si-sa-yong-o-sa Publishers, Inc / Pace International Research",1983.0,Kim Sung ok/Kim Sung-ok
191,Fiction,김승옥,Kim Seung-ok,Record Of A Journey To Mujin,Kevin O'Rourke,A Washed-Out Dream,Larchwood Publications Ltd.,1980.0,Kim Seung ok/Kim Seung-ok
192,Fiction,김승옥,Kim Sung-ok,Record Of A Journey To Mujin,Kevin O'Rourk,Home-Coming And Other Korean Short Stories,"Si-sa-yong-o-sa Publishers, Inc / Pace International Research",1983.0,Kim Sung ok/Kim Sung-ok
193,Fiction,김승옥,Kim Seung-ok,Record Of A Journey To Mujin,Kevin O'Rourke,Ten Korean Short Stories,Yonsei University Press,1981.0,Kim Seung ok/Kim Seung-ok
194,Fiction,김승옥,Kim Sŭngok,Seoul : Winter 1964,Peter H. Lee,Flowers Of Fire: Twentieth-Century Korean Stories,The University Press of Hawaii,1974.0,Kim Sungok/Kim Sŭngok
195,Fiction,김승옥,Kim Seung-ok,"Seoul, 1964 Winter",Marshall R. Pih,Reading Korea: 12 Contemporary Stories,ANVIL Publishing,2008.0,Kim Seung ok/Kim Seung-ok
196,Fiction,김승옥,Kim Sung-ok,"Seoul, 1964, Winter",Chong Jong-Wha,Meetings And Farewells: Modern Korean Stories,University of Queensland Press,1980.0,Kim Sung ok/Kim Sung-ok
197,Fiction,김승옥,Kim Seung-ok,"Seoul, 1964, Winter", ,Modern Far Eastern Stories,Heinemann,1978.0,Kim Seung ok/Kim Seung-ok
198,Fiction,김승옥,Kim Sungok,"Seoul: 1964, Winter",Marshall R. Phil,Land Of Exile: Contemporary Korean Fiction,M.E. Sharpe,1993.0,Kim Sungok
199,Fiction,김승옥,Kim Sung-ok,Seoul-1964 Winter,Marshall R. Pihl,Home-Coming And Other Korean Short Stories,"Si-sa-yong-o-sa Publishers, Inc / Pace International Research",1983.0,Kim Sung ok/Kim Sung-ok
200,Fiction,김승옥,Kim Sung-ok,The Night Outing,Eugene Chung,Modern Korean Literature: An Anthology 1908-1965,Kegan Paul International,1995.0,Kim Sung ok/Kim Sung-ok
201,Fiction,김승옥,Kim Sung-ok,"Winter, 1964, Seoul",Chung Chong-Hwa,Modern Korean Literature: An Anthology 1908-1965,Kegan Paul International,1995.0,Kim Sung ok/Kim Sung-ok
202,Fiction,김신지,Kim Shinji, ,Shinji Kim,Giada,Terra e Inferno,2019.0,Kim Shinji
203,Fiction,김애란,Ae-ran Kim, ,Sora Kim-Russell,Knife Marks,Literature Translation Institute of Korea*,2009.0,Ae ran Kim/Ae-ran Kim
204,Fiction,김애란,Kim Ae-ran, ,Jamie Chang,Where Would You Like To Go?,Asia publisher,2016.0,Kim Ae ran/Kim Ae-ran
205,Fiction,김애란,Kim Ae-ran,Christmas Specials,Jamie Chang,"Azalea: Journal Of Korean Literature & Culture, V.4 P.225-246",University of Hawai'i Press,2011.0,Kim Ae ran/Kim Ae-ran
206,Fiction,김애란,Kim Aeran,Flugdatenschreiber,Jamie Chang,"Azalea: Journal Of Korean Literature & Culture, V.5 P.11-32",University of Hawai'i Press,2012.0,Kim Aeran
207,Fiction,김애란,Kim Ae-ran,Forever A Narrator,Eungee Sung,"Azalea: Journal Of Korean Literature & Culture, V.11 , P.243-258",University of Hawai'i Press,2018.0,Kim Ae ran/Kim Ae-ran
208,Fiction,김애란,Kim Aeran,Mouthwatering,Jamie Chang,"Azalea: Journal Of Korean Literature & Culture, V.5 P.33-58",University of Hawai'i Press,2012.0,Kim Aeran
209,Fiction,김애란,Kim Aeran,"Pit-A-Pat, My Life",Jeon Seung-Hee,"Azalea: Journal Of Korean Literature & Culture, V.5 P.59-78",University of Hawai'i Press,2012.0,Kim Aeran
210,Fiction,김애란,Kim Ae-ran,Prayer,정하연,"Asia: Magazine Of Asian Literature, V.2 No.2 P.215-238",Asia Publishing Co,2007.0,Kim Ae ran/Kim Ae-ran
211,Fiction,김애란,Kim Aeran,"Run, Dad!",Kevin O'Rourke,"Azalea: Journal Of Korean Literature & Culture, V.1 P.227-239",University of Hawai'i Press,2007.0,Kim Aeran
212,Fiction,김애란,Kim Ae-ran,The Future Of Silence,"Bruce Fulton, Ju-Chan Fulton",The Future Of Silence: Fiction By Korean Women,Zephyr press,2016.0,Kim Ae ran/Kim Ae-ran
213,Fiction,김애란,Kim Ae-ran,The Place Where No One Knocks,Gina Lee,"Acta Koreana, V.15 No.1 P.223-235",Academia Koreana,2012.06,Kim Ae ran/Kim Ae-ran
214,Fiction,김애란,Kim Ae-ran,To The Convenience Store,Julia Kwon,"Acta Koreana, V.15 No.1 P.237-249",Academia Koreana,2012.06,Kim Ae ran/Kim Ae-ran
215,Fiction,김양식,Kim Yang-shik, ,Kim Yang-Sik,Bird's Sunrise And Other Poems,P. Lal Publisher,1986.0,Kim Yang shik/Kim Yang-shik
216,Fiction,김언수,Kim Un-su, ,Sora Kim-Russell,The Plotters,The Text Publishing Company,2018.0,Kim Un su/Kim Un-su
217,Fiction,김언수,Kim Un-su, ,Sora Kim-Russell,The Plotters,Anchor Books,2019.0,Kim Un su/Kim Un-su
218,Fiction,김언수,Kim Un-su, ,Sora Kim-Russell,The Plotters,4th Estate,2019.0,Kim Un su/Kim Un-su
219,Fiction,김언수,Kim Un-su, ,Sora Kim-Russell,The Plotters,HarperCollins Publishers*,2019.0,Kim Un su/Kim Un-su
220,Fiction,김언수,Kim Un-su, , ,The Plotters,Knopf Doubleday Publishing Group*,2019.0,Kim Un su/Kim Un-su
221,Fiction,김연수,Kim Yeon-su, ,Maya West,Happy New Year To Everyone : Volume 048,Asia pubilshers,2006.0,Kim Yeon su/Kim Yeon-su
222,Fiction,김연수,Kim Yeon-su, , ,If The Waves Belong To The Sea,Sample translation available at DLKL*,2012.0,Kim Yeon su/Kim Yeon-su
223,Fiction,김연수,Kim Yeon su, ,Jae Won Jung,"Whoever You Are, No Matter How Lonely",Literature Translation Institute of Korea*,2009.0,Kim Yeon su
224,Fiction,김연수,Kim Yeon-su,Happy New Year To Everyone, ,"Storytelling Asia, V.9 No.4, P.168",Asia Publishing Co,2014.0,Kim Yeon su/Kim Yeon-su
225,Fiction,김영석,Kim Yŏng-sŏk,"Trolley Driver (Chŏnchʻa Unjŏnsu, 1946)",I. Jonathan Kief,Rat Fire: Korean Stories From The Japanese Empire,Cornell East Asia Series,2013.0,Kim Yong sok/Kim Yong-sok/Kim Yŏng-sŏk
226,Fiction,김영하,Young Ha Kim, , ,A Murderer’S Guide To Memorization,Sample translation available at DLKL*,2013.0,Young Ha Kim
227,Fiction,김영하,Kim Young-ha, ,Chales La Shure,Black Flower,Houghton Mifflin,2012.0,Kim Young ha/Kim Young-ha
228,Fiction,김영하,Kim Young-ha, ,Charles La Shure,Black Flower,HOUGHTON MIFFLIN HARCOURT*,2012.0,Kim Young ha/Kim Young-ha
229,Fiction,김영하,Kim Young-ha, ,Krys Lee,Diary Of A Murderer And Other Stories,HMH Books for Young Readers*,2019.0,Kim Young ha/Kim Young-ha
230,Fiction,김영하,Kim Young-Ha, , ,Diary Of A Murderer And Other Stories,Atlantic Books*,2020.0,Kim Young Ha/Kim Young-Ha
231,Fiction,김영하,Kim Young-Ha, ,Krys Lee,Diary Of A Murderer: And Other Stories,Mariner Books,2019.0,Kim Young Ha/Kim Young-Ha
232,Fiction,김영하,Kim Young-Ha, ,Krys Lee,Diary Of A Murderer: And Other Stories,Atlantic Books,2020.0,Kim Young Ha/Kim Young-Ha
233,Fiction,김영하,Kim Young-Ha, ,Chi-Young Kim,I Have The Right To Destroy Myself,HarcourtBooks,2007.0,Kim Young Ha/Kim Young-Ha
234,Fiction,김영하,Kim Young-Ha, ,Krys Lee,I Hear Your Voice,Mariner Books,2017.0,Kim Young Ha/Kim Young-Ha
235,Fiction,김영하,Kim Young-Ha, ,Krys Lee,I Hear Your Voice,HMH Books*,2017.0,Kim Young Ha/Kim Young-Ha
236,Fiction,김영하,Kim Young-Ha, ,Jason Rhodes,Photo Shop Murder,Jimoondang,2003.0,Kim Young Ha/Kim Young-Ha
237,Fiction,김영하,Kim Young-ha, ,Chi-Young Kim,Your Republic Is Calling You,Mariner Books,2010.0,Kim Young ha/Kim Young-ha
238,Fiction,김영하,Kim Young-ha, ,Chi-Young Kim,Your Republic Is Calling You,HOUGHTON MIFFLIN HARCOURT*,2011.0,Kim Young ha/Kim Young-ha
239,Fiction,김영하,Kim Yŏngha,Lizard, ,Modern Korean Fiction: An Anthology,Columbia University Press,2005.0,Kim Yongha/Kim Yŏngha
240,Fiction,김영하,Kim Yŏngha,Moving,Jenny Wang Medina,"Acta Koreana, V.9 No.1 P.131-153",Academia Koreana,2006.07,Kim Yongha/Kim Yŏngha
241,Fiction,김영하,Kim Young-ha,My Brother's Back,Kyong-Mi Kwon,"Azalea: Journal Of Korean Literature & Culture, V.1 P.37-58",University of Hawai'i Press,2007.0,Kim Young ha/Kim Young-ha
242,Fiction,김영하,Kim Young-ha,Quiz Show,Jihyun Park,Readymade Bodhisattva: : The Kaya Anthology Of South Korean Science Fiction,Kaya Press,2019.0,Kim Young ha/Kim Young-ha
243,Fiction,김영하,Kim Young-ha,Robot,"Russell Burge, Hajin Jun","Azalea: Journal Of Korean Literature & Culture, V.8 P.263-279",University of Hawai'i Press,2015.0,Kim Young ha/Kim Young-ha
244,Fiction,김영하,Kim Yŏngha,The Pager,Dafna Zur,"Acta Koreana, V.9 No.1 P.117-129",Academia Koreana,2006.01,Kim Yongha/Kim Yŏngha
245,Fiction,김영하,Kim Young-ha,The Pager,Bruce Fulton,Waxen Wings: The Acta Koreana Anthology Of Short Fiction From Korea,koryo,2011.0,Kim Young ha/Kim Young-ha
246,Fiction,김영하,Kim Young-ha,Their Last Visitor,Dafna Zur,"Azalea: Journal Of Korean Literature & Culture, V.1 P.31-36",University of Hawai'i Press,2007.0,Kim Young ha/Kim Young-ha
247,Fiction,김영하,Kim Young-ha,This Tree Of Yours,Dafna Zur,"Azalea: Journal Of Korean Literature & Culture, V.1 P.44464",University of Hawai'i Press,2007.0,Kim Young ha/Kim Young-ha
248,Fiction,김영현,Kim Yŏng-hyŏn, ,Suh Ji-Moon,The Mural,Lynne Rienner Pub.,1999.0,Kim Yong hyon/Kim Yong-hyon/Kim Yŏng-hyŏn
249,Fiction,김영현,Kim Young-hyun,Far Flows The Deep River,Dahee Kim,Reading Korea: 12 Contemporary Stories,ANVIL Publishing,2008.0,Kim Young hyun/Kim Young-hyun
250,Fiction,김영현,Kim Yŏng-hyŏn,Reunion So Far Away,Chun Kyung-Ja,Reunion So Far Away: A Collection Of Contemporary Korean Fiction,Korean National Commission for Unesco,1994.0,Kim Yong hyon/Kim Yong-hyon/Kim Yŏng-hyŏn
251,Fiction,김영현,Kim Yong-hyon,The Mural,Suh Ji-Moon,The Golden Phoenix : Seven Contemporary Korean Short Stories,Lynne Rienner Pub.,1999.0,Kim Yong hyon/Kim Yong-hyon
252,Fiction,김용익,Kim Yong Ik, , ,Love In Winter,Korea University Press,1963.0,Kim Yong Ik
253,Fiction,김원석,Won Seok Kim, , ,Honey Dog,Sample translation available at DLKL*,2009.0,Won Seok Kim
254,Fiction,김원일,Kim Won-il, ,Hong Myoung-Hee,Evening Glow,Asian Humanities Press,2003.0,Kim Won il/Kim Won-il
255,Fiction,김원일,Kim Won-il, , ,House With A Sunken Courtyard,Columbia University Press*,2013.0,Kim Won il/Kim Won-il
256,Fiction,김원일,Kim Won-il, ,Sohn Suk-Joo,Soul Of Darkness,Asia publishers,2012.0,Kim Won il/Kim Won-il
257,Fiction,김원일,Kim Won-il, ,Suh Ji-Moon,The House With A Sunken Courtyard,DALKEY ARCHIVE,2013.0,Kim Won il/Kim Won-il
258,Fiction,김원일,Kim Won il, ,Sunok Kang,The Scorpion,Kitaab International Pte. Ltd.,2018.0,Kim Won il
259,Fiction,김원일,Kim Won-il, ,Choi Jin-Young,The Wind And The River,Si-sa-yong-o-sa,1988.0,Kim Won il/Kim Won-il
260,Fiction,김원일,Kim Won-il,Prison Of The Heart,Bruce Fulton,Waxen Wings: The Acta Koreana Anthology Of Short Fiction From Korea,koryo,2011.0,Kim Won il/Kim Won-il
261,Fiction,김원일,Kim Wŏnil,Prison Of The Heart (Maŭm Ŭi Kamok),Michael Finch,"Acta Koreana, V.7 No.1 P.127-174",Academia Koreana,2004.01,Kim Wonil/Kim Wŏnil
262,Fiction,김원일,Kim Won-Il,Prisons Of The Heart,Julie Pickering,"Korean Literature Today, V.2 No.4 P.45","Korean Centre, International P.E.N.",1997.0,Kim Won Il/Kim Won-Il
263,Fiction,김원일,Kim Wŏnil,The Interrogation From Noŭl (Evening Sky; 1978),Michael Finch,"Acta Koreana, V.8 No.1 P.149-165",Academia Koreana,2005.07,Kim Wonil/Kim Wŏnil
264,Fiction,김원일,Kim Won-il,The Spirit Of The Darkness,So Sun-Bong,"Early Spring, Mid-Summer: And Other Korean Short Stories","Pace International Research, Inc./Si-sa-yong-o-sa publishers",1983.0,Kim Won il/Kim Won-il
265,Fiction,김원주,Kim Wŏn-ju,Awakening (1926),Kim Yung-Hee,Questioning Minds: Short Stories By Modern Korean Women Writers,University of Hawaii Press,2010.0,Kim Won ju/Kim Won-ju/Kim Wŏn-ju
266,Fiction,김유정,Kim Yu-Jeong, ,Yoonna Cho,Downpour,Literature Translation Institute of Korea*,2014.0,Kim Yu Jeong/Kim Yu-Jeong
267,Fiction,김유정,Kim Yu-Jeong, ,Charles La Shure,Scoundrels,Literature Translation Institute of Korea*,2014.0,Kim Yu Jeong/Kim Yu-Jeong
268,Fiction,김유정,Kim Yu-Jeong, ,Jeon Seung-Hee,"Spring, Spring : Volume 096",Asia publishers,2015.0,Kim Yu Jeong/Kim Yu-Jeong
269,Fiction,김유정,Kim Yu-Jeong, ,Eugene Larsen-Hallock,The Heat Of The Sun,Literature Translation Institute of Korea*,2013.0,Kim Yu Jeong/Kim Yu-Jeong
270,Fiction,김유정,Kim Yu-Jeong, ,Eugene Larsen-Hallock,The Nine Cloud Dream,Literature Translation Institute of Korea*,2013.0,Kim Yu Jeong/Kim Yu-Jeong
271,Fiction,김유정,Kim Yu-jeong,"Spring, Spring", ,Modern Far Eastern Stories,Heinemann,1978.0,Kim Yu jeong/Kim Yu-jeong
272,Fiction,김유정,Kim Yujong,"Spring, Spring",W. E. Skillend,Modern Korean Literature: An Anthology 1908-1965,Kegan Paul International,1995.0,Kim Yujong
273,Fiction,김유정,Kim Yujung,The Camellias,Chong Jong-Wha,Meetings And Farewells: Modern Korean Stories,University of Queensland Press,1980.0,Kim Yujung
274,Fiction,김유정,Kim Yu-Jeong,The Camellias,Chun Kyung-Ja,Meetings And Farewells: Modern Korean Stories,Jimoondang,2002.0,Kim Yu Jeong/Kim Yu-Jeong
275,Fiction,김유정,Kim Yujung,The Camellias,Chung Chong-Wha,Modern Korean Literature: An Anthology 1908-1965,Kegan Paul International,1995.0,Kim Yujung
276,Fiction,김유정,Kim Yu-jong,The Visitor,So Ji-Mun,The Unenlightened And Other Korean Short Stories,"Si-sa-yong-o-sa Publishers/Pace International Research, Inc.",1983.0,Kim Yu jong/Kim Yu-jong
277,Fiction,김유정,Kim Yujŏng,The White Rabbit, ,Modern Korean Fiction: An Anthology,Columbia University Press,2005.0,Kim Yujong/Kim Yujŏng
278,Fiction,김유정,Kim Yu-jŏng,Wife,"Kim Chong-Un, Bruce Fulton",A Ready - Made Life,University of Hawaii Press,1998.0,Kim Yu jong/Kim Yu-jong/Kim Yu-jŏng
279,Fiction,김유정,Kim Yu-Jong,Wife,"Kim Chong-Un, Bruce Fulton","Korean Literature Today, V.1 No.3 P.153","Korean Centre, International P.E.N.",1996.0,Kim Yu Jong/Kim Yu-Jong
280,Fiction,김윤정,Kim Yun Jeong, , ,Freeze!,Sample translation available at DLKL*,2014.0,Kim Yun Jeong
281,Fiction,김응교,Kim Eung-kyo,Deer God, ,"Storytelling Asia, V.10 No.1, P.202",Asia Publishing Co,2015.0,Kim Eung kyo/Kim Eung-kyo
282,Fiction,김이듬,Kim Yideum, ,Jiyoon Lee,Blood Sisters,Deep Vellum Publishing,2019.0,Kim Yideum
283,Fiction,김이듬,Kim Yi-Deum, ,Jiyoon Lee,Blood Sisters,Deep Vellum Publishing*,2019.0,Kim Yi Deum/Kim Yi-Deum
284,Fiction,김이석,Kim I-sok,Tombstone Without An Inscription,Mun Sang-Duk,The Unenlightened And Other Korean Short Stories,"Si-sa-yong-o-sa Publishers/Pace International Research, Inc.",1983.0,Kim I sok/Kim I-sok
285,Fiction,김인숙,Kim In-Suk, ,Son Suk-Joo,Sea And Butterfly,Literature Translation Institute of Korea*,2008.0,Kim In Suk/Kim In-Suk
286,Fiction,김인숙,Kim In-Suk, ,Stephen J. Epstein,The Long Road,Merwin Asia,2010.0,Kim In Suk/Kim In-Suk
287,Fiction,김인숙,Kim In-Suk,By The Sea, ,"Korean Literature Today, V.6 No.4, P.75",International P.E.N,2001.0,Kim In Suk/Kim In-Suk
288,Fiction,김인숙,Kim In-suk,Love And Daggers (1993),Yung-Hee Kim,Romantic Tales From Old Korea,Cornell East Asia Series,2017.0,Kim In suk/Kim In-suk
289,Fiction,김인숙,Kim In-Suk,Over The Water, ,"Korean Literature Today, V.5 No.2, P.141",International P.E.N,2000.0,Kim In Suk/Kim In-Suk
290,Fiction,김인숙,Kim Insook,Sea And Butterfly,"Teresa Lee, Dahee Kim",Reading Korea: 12 Contemporary Stories,ANVIL Publishing,2008.0,Kim Insook
291,Fiction,김인숙,Kim In-suk,Stab, ,"Storytelling Asia, V.9 No.3",Asia Publishing Co,2014.0,Kim In suk/Kim In-suk
292,Fiction,김정한,Kim Jeong Han,Letters From Okinawa,John M. Frankl,Reunion So Far Away: A Collection Of Contemporary Korean Fiction,Korean National Commission for Unesco,1994.0,Kim Jeong Han
